week,team,user,week total,ec,1stf,ATW,6pack,3rdf,Donation,qs,2ndf,popup,WO Q,QS Q,ao_list
5,Prancer,Tinfoil,18,6,12,,,,,,,,,,"ravens-nest, the-colosseum, the-grove, the-ridge"
3,Rudolph,Folgers,18,8,6,,,,,,,3,1,,da-grizz
1,Rudolph,Italian Ice,18,3,12,,,,,,,3,,,"da-grizz, ravens-nest"
3,Vixen,Den Mother,18,3,9,,,,,,5,,1,,"dmz, the-ridge, the-silo"
2,Vixen,Quatro,18,,12,,,,,5,,,1,,"the-ridge, the-silo"
2,Blitzen,Xena- Warrior Princess,17,,6,,,,3,5,,3,,,the-colosseum
4,Blitzen,Xena- Warrior Princess,17,,6,,,,3,5,,3,,,the-colosseum
5,Blitzen,Xena- Warrior Princess,17,,6,,,,,5,,,1,,the-colosseum
0,Comet,Algorithm,17,3,6,,,,3,,5,,,,the-colosseum
4,Comet,Choco Taco,17,6,3,,,,,,5,3,,,the-colosseum
4,Comet,Hatchet (Lizard Q),17,,12,,,,,,5,,,,"black-rock, ravens-nest, the-olympiad, the-ridge"
1,Comet,Second Best,17,,9,,,,,,5,3,,,"the-grove, the-ridge"
6,Comet,Shankapotomus,17,,9,,,,,,5,3,,,"the-colosseum, the-grove, the-silo"
4,Cupid,Singer,17,3,9,,,,,5,,,,,"the-colosseum, the-grove"
0,Dancer,Cutler,17,3,6,,,,3,,5,,,,the-colosseum
0,Dancer,Dear Abby,17,3,6,,,,3,,5,,,,the-colosseum
0,Dancer,Foghorn,17,3,6,,,,3,,5,,,,the-colosseum
0,Dancer,Hodl,17,3,6,,,,3,,5,,,,the-colosseum
2,Dancer,Waffle House,17,,12,,,5,,,,,,,"da-grizz, el-coyote, the-colosseum"
0,Dasher,Doozie,17,3,6,,,,3,,5,,,,the-colosseum
0,Dasher,Jellystone,17,3,6,,,,3,,5,,,,the-colosseum
0,Dasher,Norm,17,3,6,,,,3,,5,,,,the-colosseum
1,Dasher,Scat,17,,6,,,,3,,5,3,,,"el-coyote, the-colosseum"
2,Dasher,Scat,17,,3,,,,,5,5,3,1,,the-ridge
0,Dasher,Scratch and Dent,17,3,6,,,,3,,5,,,,the-colosseum
0,Dasher,Zimmer,17,3,6,,,,3,,5,,,,the-colosseum
0,Prancer,Boomer,17,3,6,,,,3,,5,,,,the-colosseum
1,Prancer,Deliverance,17,,9,,,,,,5,3,,,"dmz, the-colosseum, the-grove"
0,Prancer,Depends (3rdF Q),17,3,6,,,,3,,5,,,,the-colosseum
0,Prancer,Hank Hill,17,3,6,,,,3,,5,,,,the-colosseum
0,Prancer,Nemo,17,3,6,,,,3,,5,,,,the-colosseum
6,Prancer,The Vault,17,,6,,,,3,,5,3,,,da-grizz
1,Rudolph,Nickelback,17,,6,,,,3,,5,3,,,"da-grizz, el-coyote"
3,Vixen,Hat Trick,17,3,9,,,,,,5,,,,"the-ridge, the-silo"
1,Blitzen,Woody,16,2,9,,,,,5,,,,,"dmz, the-grove, the-ridge"
2,Comet,Wing Stop (F3 Naperville),16,4,9,,,,,,,3,,,
2,Cupid,Bunker,16,6,9,,,,,,,,1,,"the-colosseum, the-grove"
1,Cupid,Sizzler,16,3,10,,,,,,,3,,,"black-diamond, the-grove, the-olympiad"
2,Dancer,Ozark,16,2,9,,,,,,5,,,,"da-grizz, ravens-nest"
4,Dancer,TruGreen,16,,,,,5,3,5,,3,,,
6,Dasher,Old Maid,16,,6,,,5,,,5,,,,"the-grove, the-silo"
4,Dasher,Olive Oyl,16,,6,,,,,5,5,,,,"the-colosseum, the-silo"
1,Donner,Pit Boss,16,2,6,,,,,,5,3,,,"the-grove, the-ridge"
0,Donner,fuzzy navel,16,,6,,,5,,,5,,,,the-colosseum
4,Vixen,5-Putt,16,,15,,,,,,,,1,,"the-colosseum, the-ridge"
5,Vixen,5-Putt,16,,15,,,,,,,,1,,the-ridge
1,Vixen,TPS Report,16,4,9,,,,,,,3,,,"the-colosseum, the-ridge"
6,Vixen,vern,16,4,12,,,,,,,,,,"the-colosseum, the-ridge"
1,Blitzen,SkidMark,15,6,9,,,,,,,,,,"dmz, the-grove, the-ridge"
6,Blitzen,SkidMark,15,6,9,,,,,,,,,,"the-colosseum, the-grove"
4,Comet,Tighty Whities,15,,9,,,,,5,,,,1,"black-rock, the-colosseum, the-ridge"
6,Comet,Wing Stop (F3 Naperville),15,3,9,,,,3,,,,,,the-colosseum
5,Cupid,Bunker,15,,6,,,,,,5,3,1,,the-colosseum
6,Cupid,Duck Hunt,15,3,12,,,,,,,,,,"da-grizz, ravens-nest"
5,Dancer,HandsOn,15,,12,,,,3,,,,,,"black-rock, the-colosseum, the-olympiad"
0,Dasher,Dog House,15,,7,,,,3,,5,,,,the-colosseum
1,Donner,John Denver,15,6,9,,,,,,,,,,"the-colosseum, the-grove, the-ridge"
5,Donner,Mr. Belding,15,6,9,,,,,,,,,,the-ridge
3,Prancer,Flo,15,4,6,,,,,,5,,,,"the-ridge, the-silo"
5,Prancer,Flo,15,6,9,,,,,,,,,,the-ridge
1,Prancer,Tinfoil,15,3,9,,,,,,,3,,,"da-grizz, el-coyote, the-colosseum"
5,Rudolph,Backstreet,15,,9,,,,3,,,3,,,"black-rock, the-olympiad, the-ridge"
3,Rudolph,Cowbell,15,,9,,,,3,,,3,,,"black-rock, da-grizz"
2,Rudolph,Slapshot,15,,12,,,,,,,3,,,"da-grizz, ravens-nest"
6,Vixen,5-Putt,15,,15,,,,,,,,,,"the-colosseum, the-ridge"
6,Vixen,Blue Gill,15,,3,,,,3,,5,3,1,,the-silo
3,Vixen,Quatro,15,,9,,,,,5,,,1,,"the-ridge, the-silo"
1,Vixen,SoccerMom,15,,12,,,,,,,3,,,"the-colosseum, the-ridge, the-silo"
0,Blitzen,Just Dance,14,3,6,,,,,,5,,,,the-colosseum
0,Blitzen,Schlitz,14,,6,,,,3,,5,,,,the-colosseum
2,Blitzen,SkidMark,14,5,9,,,,,,,,,,"the-grove, the-ridge"
3,Blitzen,Xena- Warrior Princess,14,,6,,,,3,5,,,,,the-colosseum
0,Comet,Bambino,14,3,3,,,,3,,5,,,,the-colosseum
2,Comet,Bambino,14,,9,,,,,,5,,,,"da-grizz, el-coyote, the-colosseum"
0,Comet,Bob Villa,14,3,6,,,,,,5,,,,the-colosseum
4,Comet,Frontier,14,3,3,,,,,5,,3,,,el-coyote
0,Comet,Happy Camper,14,,6,,,,3,,5,,,,the-colosseum
0,Comet,Hatchet (Lizard Q),14,,6,,,,3,,5,,,,the-colosseum
0,Comet,Peterbilt,14,,6,,,,3,,5,,,,the-colosseum
0,Comet,Pull-up,14,,6,,,,3,,5,,,,the-colosseum
0,Comet,Six Sheets,14,3,6,,,,,,5,,,,the-colosseum
6,Comet,Six Sheets,14,,9,,,,,,5,,,,"black-rock, the-colosseum, the-grove"
0,Cupid,Caboose,14,,6,,,,3,,5,,,,the-colosseum
1,Cupid,Caboose,14,,3,,,,3,,5,3,,,the-grove
0,Cupid,Duck Hunt,14,3,6,,,,,,5,,,,the-colosseum
4,Cupid,Picasso,14,3,11,,,,,,,,,,black-diamond
0,Cupid,Singer,14,3,6,,,,,,5,,,,the-colosseum
0,Dancer,Cinderella,14,3,3,,,,3,,5,,,,the-colosseum
5,Dancer,Martha Stewart,14,5,6,,,,3,,,,,,"da-grizz, the-ridge"
0,Dancer,Party in a bottle,14,3,6,,,,,,5,,,,the-colosseum
0,Dancer,Pop-Tart,14,,6,,,,3,,5,,,,the-colosseum
0,Dancer,Ricochet,14,3,6,,,,,,5,,,,the-colosseum
4,Dancer,Thesaurus,14,,9,,,,,5,,,,,"da-grizz, the-silo"
0,Dancer,TruGreen,14,,6,,,,3,,5,,,,the-colosseum
3,Dasher,BORG,14,,9,,,,,5,,,,,"the-ridge, the-silo"
0,Dasher,Old Maid,14,,6,,,,3,,5,,,,the-colosseum
6,Dasher,Rooney,14,,9,,,,,,5,,,,
5,Dasher,Trifecta,14,9,,,,,,,5,,,,
2,Donner,Celler Dweller,14,,6,,,,,,5,3,,,the-colosseum
0,Donner,Corner Kick,14,,6,,,,3,,5,,,,the-colosseum
0,Donner,Juanita,14,,6,,,,3,,5,,,,the-colosseum
0,Donner,Moist,14,3,6,,,,,,5,,,,the-colosseum
3,Donner,Pit Boss,14,5,9,,,,,,,,,,"the-grove, the-ridge"
1,Donner,Trickle,14,3,6,,,,,5,,,,,"dmz, the-ridge"
3,Donner,Trickle,14,3,6,,,,,,5,,,,"dmz, the-ridge"
0,Prancer,Liberty Biberty,14,3,6,,,,,,5,,,,the-colosseum
2,Prancer,The Vault,14,,9,,,,,5,,,,,"da-grizz, dmz, el-coyote"
0,Prancer,Tinfoil,14,3,6,,,,,,5,,,,the-colosseum
0,Prancer,YellowPages,14,,6,,,,3,,5,,,,the-colosseum
0,Rudolph,Foreclosure,14,3,6,,,,,,5,,,,the-colosseum
3,Rudolph,Homer Simpson,14,6,,,,,3,,5,,,,
0,Rudolph,Napster,14,3,6,,,,,,5,,,,the-colosseum
0,Rudolph,Ricola,14,,6,,,,3,,5,,,,the-colosseum
0,Vixen,Blue Gill,14,,6,,,,3,,5,,,,the-colosseum
0,Vixen,Tweety,14,3,6,,,,,,5,,,,the-colosseum
5,Vixen,vern,14,2,12,,,,,,,,,,the-ridge
3,Blitzen,SkidMark,13,4,9,,,,,,,,,,"dmz, the-ridge"
0,Comet,Fire Hose,13,,3,,,5,,,5,,,,the-colosseum
5,Cupid,Singer,13,3,9,,,,,,,,1,,"the-colosseum, the-olympiad"
3,Cupid,Spike Horn,13,,8,,,,,,5,,,,
4,Dancer,Party in a bottle,13,3,6,,,,,,,3,1,,the-colosseum
6,Donner,Juanita,13,,13,,,,,,,,,,"black-diamond, the-colosseum, the-ridge, the-silo"
6,Donner,Mr. Belding,13,3,9,,,,,,,,1,,"the-colosseum, the-ridge"
6,Prancer,Flo,13,4,9,,,,,,,,,,"the-colosseum, the-grove, the-ridge"
1,Prancer,Sensodyne,13,1,9,,,,,,,3,,,"the-colosseum, the-olympiad, the-ridge"
4,Rudolph,Underdog,13,6,7,,,,,,,,,,
5,Vixen,Broomstick,13,3,7,,,,,,,3,,,"black-diamond, the-ridge"
6,Blitzen,Just Dance,12,6,6,,,,,,,,,,"the-colosseum, the-ridge"
2,Blitzen,Kidney Beans,12,3,9,,,,,,,,,,"el-coyote, the-colosseum"
6,Blitzen,Kidney Beans,12,3,9,,,,,,,,,,"the-colosseum, the-grove"
5,Blitzen,Pee Wee Herman,12,,12,,,,,,,,,,"black-rock, da-grizz, the-colosseum"
2,Comet,Hatchet (Lizard Q),12,3,3,,,,3,,,3,,,the-ridge
5,Comet,Hatchet (Lizard Q),12,,9,,,,,,,3,,,"da-grizz, the-colosseum"
5,Comet,Heifer,12,,12,,,,,,,,,,"the-colosseum, the-grove, the-ridge"
2,Cupid,Candy Man,12,,12,,,,,,,,,,"the-colosseum, the-grove, the-ridge"
5,Cupid,Duck Hunt,12,,9,,,,,,,3,,,da-grizz
2,Cupid,Lot lizard,12,6,6,,,,,,,,,,ravens-nest
0,Cupid,Picasso,12,,7,,,,,,5,,,,the-colosseum
3,Dancer,HandsOn,12,,9,,,,,,,3,,,the-colosseum
6,Dancer,HandsOn,12,,6,,,,3,,,3,,,"the-colosseum, the-olympiad"
1,Dancer,Martha Stewart,12,3,9,,,,,,,,,,"the-colosseum, the-ridge, the-silo"
2,Dasher,Drive By,12,,9,,,,,,,3,,,el-coyote
5,Dasher,Norm,12,3,6,,,,,,,3,,,
5,Donner,John Denver,12,6,6,,,,,,,,,,the-colosseum
0,Donner,Mr. Kotter,12,,6,,,,,,5,,1,,the-colosseum
0,Donner,Storm Chaser,12,,7,,,,,,5,,,,the-colosseum
6,Prancer,Circuit City,12,6,6,,,,,,,,,,"ravens-nest, the-colosseum"
2,Rudolph,Homer Simpson,12,,9,,,,3,,,,,,"da-grizz, the-colosseum"
2,Rudolph,Italian Ice,12,,12,,,,,,,,,,"da-grizz, ravens-nest"
2,Rudolph,Mapquest,12,,12,,,,,,,,,,"the-colosseum, the-olympiad, the-ridge"
1,Rudolph,Slapshot,12,,9,,,,,,,3,,,"da-grizz, ravens-nest"
3,Rudolph,Slapshot,12,,12,,,,,,,,,,"da-grizz, ravens-nest"
5,Rudolph,Slapshot,12,,12,,,,,,,,,,"da-grizz, ravens-nest"
1,Vixen,5-Putt,12,,9,,,,,,,3,,,"dmz, the-colosseum, the-ridge"
4,Vixen,Broomstick,12,9,3,,,,,,,,,,the-colosseum
6,Vixen,Fish Tape,12,,12,,,,,,,,,,"the-colosseum, the-grove, the-ridge"
5,Vixen,Stitch,12,3,9,,,,,,,,,,"the-colosseum, the-ridge"
6,Blitzen,Derailed,11,4,6,,,,,,,,1,,"dmz, the-grove"
3,Blitzen,Foundation,11,3,3,,,,,,5,,,,the-colosseum
0,Blitzen,Pee Wee Herman,11,,6,,,,,,5,,,,the-colosseum
0,Blitzen,Xena- Warrior Princess,11,,6,,,,,,5,,,,the-colosseum
0,Comet,DJ Sump Pump,11,,3,,,,3,,5,,,,the-colosseum
2,Comet,Fire Hose,11,,6,,,,,,5,,,,da-grizz
0,Comet,Heifer,11,,6,,,,,,5,,,,the-colosseum
4,Comet,Six Sheets,11,,6,,,,,5,,,,,"the-olympiad, the-ridge"
0,Comet,Wing Stop (F3 Naperville),11,,3,,,,3,,5,,,,the-colosseum
4,Cupid,Caboose,11,,6,,,,,,5,,,,"the-colosseum, the-grove"
1,Cupid,Candy Man,11,2,6,,,,,,,3,,,the-colosseum
1,Cupid,Great Clips,11,,3,,,5,3,,,,,,the-olympiad
2,Cupid,Laces Out,11,,6,,,,,,5,,,,da-grizz
1,Cupid,Lot lizard,11,,3,,,,,5,,3,,,el-coyote
0,Cupid,Soft Hands,11,3,3,,,,,,5,,,,the-colosseum
0,Cupid,Sparkler,11,,6,,,,,,5,,,,the-colosseum
0,Cupid,Spike Horn,11,3,3,,,,,,5,,,,the-colosseum
2,Cupid,Spike Horn,11,,8,,,,,,,3,,,
4,Dancer,Eleanor,11,,3,,,5,3,,,,,,black-rock
0,Dancer,Phoenix,11,,3,,,,3,,5,,,,the-colosseum
0,Dancer,Thesaurus,11,,3,,,,3,,5,,,,the-colosseum
2,Dancer,TruGreen,11,,,,,,3,5,,3,,,
3,Dancer,TruGreen,11,,,,,,3,5,,3,,,
6,Dasher,BABYMOMMA,11,3,,,,,,,5,3,,,
1,Dasher,Drive By,11,,3,,,,,5,,3,,,el-coyote
3,Dasher,Old Maid,11,,6,,,,,,5,,,,"the-colosseum, the-silo"
0,Dasher,Trifecta,11,3,3,,,,,,5,,,,the-colosseum
3,Dasher,Trifecta,11,3,,,,,,,5,3,,,
1,Dasher,Trojan,11,,6,,,,,5,,,,,"el-coyote, the-olympiad"
0,Dasher,UPS,11,,6,,,,,,5,,,,the-colosseum
0,Donner,Bedpan,11,,3,,,,3,,5,,,,the-colosseum
0,Donner,Celler Dweller,11,,3,,,,3,,5,,,,the-colosseum
4,Donner,Celler Dweller,11,,6,,,,,,5,,,,"the-ridge, the-silo"
0,Donner,Mr. Belding,11,3,3,,,,,,5,,,,the-colosseum
3,Prancer,Circuit City,11,2,9,,,,,,,,,,"black-rock, ravens-nest, the-olympiad"
4,Prancer,Deliverance,11,,6,,,,,,5,,,,"the-colosseum, the-grove"
0,Prancer,Dilbert,11,,3,,,,3,,5,,,,the-colosseum
1,Prancer,Hot Boxx,11,,3,,,,,,5,3,,,el-coyote
6,Rudolph,Backstreet,11,,3,,,,3,,5,,,,the-ridge
5,Rudolph,BoilerUp,11,5,6,,,,,,,,,,"the-colosseum, the-ridge"
0,Rudolph,Folgers,11,,3,,,,3,,5,,,,the-colosseum
6,Rudolph,Folgers,11,,3,,,,,,5,3,,,da-grizz
4,Rudolph,Homer Simpson,11,,3,,,,3,,5,,,,ravens-nest
5,Rudolph,Homer Simpson,11,,,,,5,3,,,3,,,
0,Rudolph,Underdog,11,,6,,,,,,5,,,,the-colosseum
1,Vixen,Hackman,11,2,6,,,,,,,3,,,"dmz, the-colosseum"
5,Vixen,Hackman,11,2,9,,,,,,,,,,the-ridge
3,Vixen,Tweety,11,5,6,,,,,,,,,,"the-ridge, the-silo"
2,Cupid,Sizzler,10,,10,,,,,,,,,,"black-diamond, da-grizz"
3,Dasher,Olive Oyl,10,,,,,,,5,5,,,,
2,Donner,Moist,10,4,6,,,,,,,,,,"the-ridge, the-silo"
4,Donner,Moist,10,4,6,,,,,,,,,,"the-grove, the-ridge"
4,Prancer,Flo,10,4,6,,,,,,,,,,"the-colosseum, the-ridge"
1,Rudolph,Folgers,10,4,3,,,,,,,3,,,da-grizz
5,Rudolph,Folgers,10,4,6,,,,,,,,,,da-grizz
3,Rudolph,Grunts,10,3,7,,,,,,,,,,
5,Rudolph,Italian Ice,10,,10,,,,,,,,,,da-grizz
6,Rudolph,Underdog,10,,10,,,,,,,,,,
1,Blitzen,Gopher,9,3,6,,,,,,,,,,"the-colosseum, the-ridge"
5,Blitzen,Kidney Beans,9,3,6,,,,,,,,,,"the-colosseum, the-grove"
4,Blitzen,Morticia,9,,9,,,,,,,,,,"dmz, the-ridge, the-silo"
5,Blitzen,Morticia,9,,9,,,,,,,,,,"dmz, the-ridge, the-silo"
6,Blitzen,Morticia,9,,9,,,,,,,,,,"dmz, the-colosseum"
6,Blitzen,Pee Wee Herman,9,,9,,,,,,,,,,"dmz, the-grove"
4,Comet,Heifer,9,,9,,,,,,,,,,"the-colosseum, the-grove, the-ridge"
1,Comet,Hot Pants,9,,6,,,,,,,3,,,the-colosseum
1,Comet,Jugz,9,,6,,,,,,,3,,,el-coyote
3,Cupid,Candy Man,9,,9,,,,,,,,,,"the-colosseum, the-grove, the-ridge"
2,Cupid,GrubX (CMW),9,,9,,,,,,,,,,
3,Cupid,GrubX (CMW),9,,9,,,,,,,,,,
4,Cupid,GrubX (CMW),9,,9,,,,,,,,,,
1,Cupid,Otto Man,9,,9,,,,,,,,,,"el-coyote, the-colosseum"
1,Dancer,Boston Butt,9,3,6,,,,,,,,,,"the-colosseum, the-silo"
5,Dancer,Ozark,9,,6,,,,,,,3,,,da-grizz
6,Dancer,Ozark,9,,6,,,,,,,3,,,ravens-nest
1,Dasher,BORG,9,3,6,,,,,,,,,,"the-colosseum, the-silo"
5,Donner,Celler Dweller,9,,9,,,,,,,,,,"the-colosseum, the-ridge"
5,Donner,Hanger,9,,9,,,,,,,,,,"the-colosseum, the-grove"
6,Donner,Hanger,9,,6,,,,3,,,,,,"the-grove, the-silo"
6,Donner,Moist,9,3,3,,,,3,,,,,,the-ridge
5,Prancer,Circuit City,9,,9,,,,,,,,,,"black-rock, the-colosseum, the-olympiad"
5,Prancer,Deliverance,9,,9,,,,,,,,,,"the-colosseum, the-ridge, the-silo"
2,Prancer,Sensodyne,9,3,6,,,,,,,,,,"the-olympiad, the-ridge"
1,Prancer,Slinky,9,3,3,,,,,,,3,,,the-grove
2,Rudolph,Cowbell,9,,6,,,,,,,3,,,
5,Rudolph,Cowbell,9,,6,,,,,,,3,,,da-grizz
5,Rudolph,Grunts,9,3,6,,,,,,,,,,
1,Rudolph,Mapquest,9,,9,,,,,,,,,,"the-colosseum, the-olympiad, the-ridge"
3,Rudolph,Rabbit,9,,9,,,,,,,,,,
6,Rudolph,Slapshot,9,,9,,,,,,,,,,"da-grizz, ravens-nest"
5,Vixen,Blue Gill,9,2,3,,,,,,,3,1,,the-ridge
5,Vixen,Den Mother,9,,3,,,,,,5,,1,,the-grove
1,Vixen,Fish Tape,9,,9,,,,,,,,,,"the-ridge, the-silo"
2,Vixen,Fish Tape,9,,9,,,,,,,,,,"the-ridge, the-silo"
3,Vixen,Fish Tape,9,,9,,,,,,,,,,"the-colosseum, the-ridge"
4,Vixen,Fish Tape,9,,9,,,,,,,,,,"dmz, the-ridge"
3,Vixen,Hackman,9,,9,,,,,,,,,,"the-colosseum, the-ridge"
1,Vixen,Kindle,9,3,6,,,,,,,,,,the-ridge
4,Vixen,Stitch,9,,9,,,,,,,,,,"the-colosseum, the-silo"
2,Vixen,TPS Report,9,9,,,,,,,,,,,
0,Blitzen,Gopher,8,,3,,,,,,5,,,,the-colosseum
2,Blitzen,Gopher,8,,3,,,,,,5,,,,the-ridge
0,Blitzen,Kidney Beans,8,,3,,,,,,5,,,,the-colosseum
0,Blitzen,Morticia,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Choco Taco,8,,3,,,,,,5,,,,the-colosseum
3,Comet,Frontier,8,,,,,,3,,5,,,,
1,Comet,Heifer,8,,,,,,,,5,3,,,
0,Comet,Second Best,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Shankapotomus,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Tighty Whities,8,,3,,,,,,5,,,,the-colosseum
0,Comet,Toby,8,,3,,,,,,5,,,,the-colosseum
0,Cupid,Candy Man,8,,3,,,,,,5,,,,the-colosseum
0,Cupid,Double dipper,8,,3,,,,,,5,,,,the-colosseum
0,Cupid,GrubX (CMW),8,,3,,,,,,5,,,,the-colosseum
0,Cupid,Sizzler,8,,3,,,,,,5,,,,the-colosseum
3,Cupid,Sizzler,8,,8,,,,,,,,,,black-diamond
6,Cupid,Sizzler,8,,8,,,,,,,,,,black-diamond
1,Cupid,Spirit,8,,3,,,,,,5,,,,the-ridge
4,Dancer,And1,8,,,,,5,,,,3,,,
0,Dancer,Boston Butt,8,,3,,,,,,5,,,,the-colosseum
2,Dancer,Eleanor,8,,3,,,5,,,,,,,el-coyote
0,Dasher,LaRussa,8,,3,,,,,,5,,,,the-colosseum
0,Donner,Hanger,8,,3,,,,,,5,,,,the-colosseum
0,Donner,John Denver,8,,3,,,,,,5,,,,the-colosseum
5,Donner,Moist,8,2,3,,,,3,,,,,,the-ridge
4,Donner,Peashooter,8,,3,,,5,,,,,,,the-colosseum
6,Donner,Peashooter,8,,3,,,,,,5,,,,the-colosseum
0,Donner,Trickle,8,,3,,,,,,5,,,,the-colosseum
0,Prancer,Deliverance,8,,3,,,,,,5,,,,the-colosseum
0,Prancer,Glass Slipper,8,,3,,,,,,5,,,,the-colosseum
0,Prancer,PFG,8,,3,,,,,,5,,,,the-colosseum
3,Prancer,Sensodyne,8,2,6,,,,,,,,,,"the-colosseum, the-ridge"
0,Prancer,The Worm,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Backstreet,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Celine Dion,8,,3,,,,,,5,,,,the-colosseum
6,Rudolph,Homer Simpson,8,,,,,,3,,5,,,,
0,Rudolph,Italian Ice,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Nickelback,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Ringo,8,,3,,,,,,5,,,,the-colosseum
0,Rudolph,Slapshot,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,5-Putt,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Dilly Dilly,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Fish Tape,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Ginga,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Go Daddy,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Hackman,8,,3,,,,,,5,,,,the-colosseum
6,Vixen,Hackman,8,2,6,,,,,,,,,,"the-colosseum, the-ridge"
0,Vixen,Ollie,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Quatro,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,Scuba Steve,8,,3,,,,,,5,,,,the-colosseum
0,Vixen,vern,8,,3,,,,,,5,,,,the-colosseum
4,Vixen,vern,8,2,6,,,,,,,,,,"the-colosseum, the-ridge"
6,Blitzen,Foundation,7,,6,,,,,,,,1,,"the-grove, the-silo"
5,Cupid,Sizzler,7,,7,,,,,,,,,,"black-diamond, the-colosseum"
4,Cupid,Spike Horn,7,,6,,,,,,,,1,,the-olympiad
4,Donner,John Denver,7,3,3,,,,,,,,1,,the-ridge
4,Prancer,Tinfoil,7,,7,,,,,,,,,,"black-diamond, the-grove"
1,Rudolph,BoilerUp,7,1,3,,,,,,,3,,,the-colosseum
4,Rudolph,Grunts,7,3,4,,,,,,,,,,
6,Rudolph,Marinara,7,,7,,,,,,,,,,
3,Vixen,Stitch,7,1,6,,,,,,,,,,"the-colosseum, the-grove"
5,Blitzen,Derailed,6,,6,,,,,,,,,,"dmz, the-grove"
4,Blitzen,Just Dance,6,3,3,,,,,,,,,,the-colosseum
4,Blitzen,SkidMark,6,,6,,,,,,,,,,"the-colosseum, the-ridge"
3,Blitzen,Woody,6,,6,,,,,,,,,,the-ridge
6,Comet,Danica,6,,6,,,,,,,,,,the-colosseum
4,Comet,Fire Hose,6,,6,,,,,,,,,,da-grizz
2,Comet,Heifer,6,,3,,,,,,,3,,,the-ridge
2,Comet,Jugz,6,3,,,,,,,,3,,,
5,Comet,Shankapotomus,6,,6,,,,,,,,,,"the-colosseum, the-olympiad"
5,Comet,Six Sheets,6,,6,,,,,,,,,,"the-colosseum, the-grove"
1,Cupid,Chernobyl,6,,3,,,,,,,3,,,
3,Cupid,Laces Out,6,,6,,,,,,,,,,da-grizz
6,Dancer,DEADBOLT,6,3,,,,,,,,3,,,
4,Dancer,Four Square,6,3,3,,,,,,,,,,the-olympiad
2,Dancer,HandsOn,6,,6,,,,,,,,,,the-colosseum
2,Dancer,Martha Stewart,6,,6,,,,,,,,,,"ravens-nest, the-colosseum"
4,Dancer,Martha Stewart,6,,6,,,,,,,,,,"the-ridge, the-silo"
2,Dancer,Safety Meeting,6,3,3,,,,,,,,,,the-olympiad
3,Dancer,Safety Meeting,6,3,3,,,,,,,,,,the-ridge
2,Dasher,BORG,6,,6,,,,,,,,,,the-ridge
0,Dasher,Olive Oyl,6,,6,,,,,,,,,,the-colosseum
1,Donner,HGTV,6,,3,,,,,,,3,,,da-grizz
6,Donner,John Denver,6,2,3,,,,,,,,1,,the-grove
2,Donner,Large Marge,6,,3,,,,,,,3,,,da-grizz
4,Donner,Pit Boss,6,3,3,,,,,,,,,,the-silo
2,Donner,Trickle,6,,3,,,,,,,3,,,dmz
1,Prancer,Circuit City,6,,3,,,,,,,3,,,the-colosseum
2,Prancer,Circuit City,6,,6,,,,,,,,,,"black-rock, ravens-nest"
2,Prancer,Liberty Biberty,6,3,3,,,,,,,,,,the-olympiad
1,Prancer,Sloppy Joe,6,,6,,,,,,,,,,el-coyote
3,Prancer,Sloppy Joe,6,,6,,,,,,,,,,el-coyote
4,Prancer,The Worm,6,3,3,,,,,,,,,,the-silo
5,Prancer,The Worm,6,,3,,,,,,,3,,,the-silo
6,Prancer,The Worm,6,,3,,,,,,,3,,,the-olympiad
1,Prancer,Wet Bandit,6,,3,,,,,,,3,,,the-colosseum
3,Prancer,Wet Bandit,6,3,3,,,,,,,,,,the-colosseum
1,Rudolph,Backstreet,6,,6,,,,,,,,,,"black-rock, the-olympiad"
2,Rudolph,BoilerUp,6,3,3,,,,,,,,,,the-ridge
1,Rudolph,Cowbell,6,,3,,,,,,,3,,,da-grizz
4,Rudolph,Folgers,6,,6,,,,,,,,,,da-grizz
6,Rudolph,Mapquest,6,,6,,,,,,,,,,"the-colosseum, the-olympiad"
2,Rudolph,Nickelback,6,,6,,,,,,,,,,"da-grizz, el-coyote"
5,Rudolph,Rabbit,6,,6,,,,,,,,,,
0,Vixen,Broomstick,6,3,,,,,3,,,,,,
4,Vixen,Den Mother,6,,6,,,,,,,,,,"the-colosseum, the-ridge"
1,Vixen,Ginga,6,,6,,,,,,,,,,the-ridge
3,Vixen,Ginga,6,,6,,,,,,,,,,the-ridge
4,Vixen,Ginga,6,,6,,,,,,,,,,the-ridge
5,Vixen,Ginga,6,,6,,,,,,,,,,the-ridge
