date,week,ao_id,q_user_id,user_id,ao,points,type,user_name,Team,FNGflag,backblast,units
2026-02-03,5,C02B4U0M71N,U05QD3D6ZK7,U05TUKL5N87,ao-the-ridge,3,1stf,Zimmer,Dasher,0.0,Ladder Workout - Caboose style,0.0
2026-02-03,5,C02B4U0M71N,U05QD3D6ZK7,U074T16JBDX,ao-the-ridge,3,1stf,Deliverance,Prancer,0.0,Ladder Workout - Caboose style,0.0
2026-02-03,5,C02B4U0M71N,U05QD3D6ZK7,U07EJ6173S6,ao-the-ridge,3,1stf,Ginga,Vixen,0.0,Ladder Workout - Caboose style,0.0
2026-01-30,4,C02B4U0M71N,U05QJRZNQHH,U020A7W78FQ,ao-the-ridge,3,1stf,Mr. Belding,Donner,0.0,Privilege of Pressure,0.0
2026-01-30,4,C02B4U0M71N,U05QJRZNQHH,U048GCZ7GBY,ao-the-ridge,3,1stf,Broomstick,Vixen,0.0,Privilege of Pressure,0.0
2026-01-30,4,C02B4U0M71N,U05QJRZNQHH,U05QJRZNQHH,ao-the-ridge,3,1stf,Corner Kick,Donner,0.0,Privilege of Pressure,0.0
2026-01-30,4,C02B4U0M71N,U05QJRZNQHH,U05TUKL5N87,ao-the-ridge,3,1stf,Zimmer,Dasher,0.0,Privilege of Pressure,0.0
2026-01-30,4,C02B4U0M71N,U05QJRZNQHH,U05ULCL3806,ao-the-ridge,3,1stf,Mr. Kotter,Donner,0.0,Privilege of Pressure,0.0
2026-01-30,4,C02B4U0M71N,U05QJRZNQHH,U080FGLKUH5,ao-the-ridge,3,1stf,Hodl,Dancer,0.0,Privilege of Pressure,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U016M1Z8NLE,ao-the-ridge,3,1stf,Happy Camper,Comet,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U016P7DMTGT,ao-the-ridge,3,1stf,Boston Butt,Dancer,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-01,0,C02B4U0M71N,U05TUKL5N87,U016ZUU67BN,ao-the-ridge,3,1stf,5-Putt,Vixen,0.0,Zimmer’s Plan C - Ruck Club,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U016ZUU67BN,ao-the-ridge,3,1stf,5-Putt,Vixen,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U0171KQRB6D,ao-the-ridge,3,1stf,vern,Vixen,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U020A7W78FQ,ao-the-ridge,3,1stf,Mr. Belding,Donner,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-01,0,C02B4U0M71N,U05TUKL5N87,U02H51CJS30,ao-the-ridge,3,1stf,Pull-up,Comet,0.0,Zimmer’s Plan C - Ruck Club,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U040R8S1N6P,ao-the-ridge,3,1stf,Dilbert,Prancer,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-01,0,C02B4U0M71N,U05TUKL5N87,U05TUKL5N87,ao-the-ridge,3,1stf,Zimmer,Dasher,0.0,Zimmer’s Plan C - Ruck Club,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U05TUKL5N87,ao-the-ridge,3,1stf,Zimmer,Dasher,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-01,0,C02B4U0M71N,U05TUKL5N87,U06H3QB4KMY,ao-the-ridge,3,1stf,Mahomes,Comet,0.0,Zimmer’s Plan C - Ruck Club,0.0
2026-01-29,4,C02B4U0M71N,U05TUKL5N87,U07GJC6UG1Z,ao-the-ridge,3,1stf,Celler Dweller,Donner,0.0,Just Missed Zero at The Ridge - Pearls on a String...,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U016890PYHM,ao-the-ridge,3,1stf,Bedpan,Donner,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U016TRPRHKL,ao-the-ridge,3,1stf,Den Mother,Vixen,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U016V6KHM36,ao-the-ridge,3,1stf,Dilly Dilly,Vixen,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U016V6KHM36,ao-the-ridge,3,1stf,Dilly Dilly,Vixen,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U016ZUU67BN,ao-the-ridge,3,1stf,5-Putt,Vixen,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U016ZUU67BN,ao-the-ridge,3,1stf,5-Putt,Vixen,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U0171KQRB6D,ao-the-ridge,3,1stf,vern,Vixen,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U0171KQRB6D,ao-the-ridge,3,1stf,vern,Vixen,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U017G15HA92,ao-the-ridge,3,1stf,DJ Sump Pump,Comet,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U017HR8U5RS,ao-the-ridge,3,1stf,SkidMark,Blitzen,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U017QPPJVJ5,ao-the-ridge,3,1stf,Bob Villa,Comet,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U017X9WAQ9Y,ao-the-ridge,3,1stf,BoilerUp,Rudolph,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U017X9WAQ9Y,ao-the-ridge,3,1stf,BoilerUp,Rudolph,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U0186PNUG3T,ao-the-ridge,3,1stf,Hackman,Vixen,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U020A7W78FQ,ao-the-ridge,3,1stf,Mr. Belding,Donner,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U02A96W697X,ao-the-ridge,3,1stf,Dauber,Comet,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U02A96W697X,ao-the-ridge,3,1stf,Dauber,Comet,0.0,Which way did he go??,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U02KN9HUSE6,ao-the-ridge,3,1stf,Soft Hands,Cupid,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U02LGCKH24W,ao-the-ridge,3,1stf,Sensodyne,Prancer,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U02LGCKH24W,ao-the-ridge,3,1stf,Sensodyne,Prancer,0.0,Which way did he go??,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U03765UPB8C,ao-the-ridge,3,1stf,Chum Bucket,Donner,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U040R8S1N6P,ao-the-ridge,3,1stf,Dilbert,Prancer,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U048GCZ7GBY,ao-the-ridge,3,1stf,Broomstick,Vixen,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U04H6HMNPH9,ao-the-ridge,3,1stf,Cinderella,Dancer,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U04H6HMNPH9,ao-the-ridge,3,1stf,Cinderella,Dancer,0.0,Which way did he go??,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U05TUKL5N87,ao-the-ridge,3,1stf,Zimmer,Dasher,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U05ULCL3806,ao-the-ridge,3,1stf,Mr. Kotter,Donner,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U05ULCL3806,ao-the-ridge,3,1stf,Mr. Kotter,Donner,0.0,Which way did he go??,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U071GSVM24B,ao-the-ridge,3,1stf,Spit Valve,Prancer,0.0,Which way did he go??,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U07KLPGENJ0,ao-the-ridge,3,1stf,Just Dance,Blitzen,0.0,Dog park loop,0.0
2026-01-14,2,C02B4U0M71N,U05ULCL3806,U07LY4K586M,ao-the-ridge,3,1stf,Moist,Donner,0.0,Dog park loop,0.0
2026-01-28,4,C02B4U0M71N,U05ULCL3806,U07LY4K586M,ao-the-ridge,3,1stf,Moist,Donner,0.0,Which way did he go??,0.0
2026-01-26,4,C02B4U0M71N,U075J9NN91N,U075J9NN91N,ao-the-ridge,3,1stf,Pop-Tart,Dancer,0.0,The cold don’t stop Poptart,0.0
2026-01-26,4,C02B4U0M71N,U075J9NN91N,U080FGLKUH5,ao-the-ridge,3,1stf,Hodl,Dancer,0.0,The cold don’t stop Poptart,0.0
2026-01-26,4,C02B4U0M71N,U075J9NN91N,U093QHS5CV6,ao-the-ridge,3,1stf,Martha Stewart,Dancer,1.0,The cold don’t stop Poptart,0.0
2026-01-26,4,C02B4U0M71N,U075J9NN91N,U09U2DZRCU9,ao-the-ridge,3,1stf,Stitch,Vixen,1.0,The cold don’t stop Poptart,0.0
2026-01-24,3,C02B4U0M71N,U080FGLKUH5,U03EPDEKY4U,ao-the-ridge,3,1stf,Schlitz,Blitzen,0.0,Holds Ruck Club with Merkins - Too cold for a pict...,0.0
2026-01-24,3,C02B4U0M71N,U080FGLKUH5,U03SX99V3PU,ao-the-ridge,3,1stf,Meta,Comet,0.0,Holds Ruck Club with Merkins - Too cold for a pict...,0.0
2026-01-24,3,C02B4U0M71N,U080FGLKUH5,U06H3QB4KMY,ao-the-ridge,3,1stf,Mahomes,Comet,0.0,Holds Ruck Club with Merkins - Too cold for a pict...,0.0
2026-01-24,3,C02B4U0M71N,U080FGLKUH5,U080FGLKUH5,ao-the-ridge,3,1stf,Hodl,Dancer,0.0,Holds Ruck Club with Merkins - Too cold for a pict...,0.0
2026-01-02,0,C02B4U0M71N,U0995LDSXNC,U040R8S1N6P,ao-the-ridge,3,1stf,Dilbert,Prancer,0.0,It's a party ( in a bottle),0.0
2026-01-02,0,C02B4U0M71N,U0995LDSXNC,U07GJC6UG1Z,ao-the-ridge,3,1stf,Celler Dweller,Donner,0.0,It's a party ( in a bottle),0.0
2026-01-02,0,C02B4U0M71N,U0995LDSXNC,U0995LDSXNC,ao-the-ridge,3,1stf,Party in a bottle,Dancer,0.0,It's a party ( in a bottle),0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U016V6KHM36,ao-the-ridge,3,1stf,Dilly Dilly,Vixen,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U019MT194E7,ao-the-ridge,3,1stf,Jellystone,Dasher,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U01ELRMAL7L,ao-the-ridge,3,1stf,Quatro,Vixen,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U02F2UV0MCL,ao-the-ridge,3,1stf,Blue Gill,Vixen,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U02H51CJS30,ao-the-ridge,3,1stf,Pull-up,Comet,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U03EPDEKY4U,ao-the-ridge,3,1stf,Schlitz,Blitzen,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U040R8S1N6P,ao-the-ridge,3,1stf,Dilbert,Prancer,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U048GCZ7GBY,ao-the-ridge,3,1stf,Broomstick,Vixen,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U04H6HMNPH9,ao-the-ridge,3,1stf,Cinderella,Dancer,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U04RBT6T8RJ,ao-the-ridge,3,1stf,Old Maid,Dasher,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U057QBF3TPW,ao-the-ridge,3,1stf,Deja vu,NONE,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U05LL7ESE79,ao-the-ridge,3,1stf,Cutler,Dancer,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U05QD3D6ZK7,ao-the-ridge,3,1stf,Caboose,Cupid,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U06A1RN2DQF,ao-the-ridge,3,1stf,Hank Hill,Prancer,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U07EJ6173S6,ao-the-ridge,3,1stf,Ginga,Vixen,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U080FGLKUH5,ao-the-ridge,3,1stf,Hodl,Dancer,0.0,Stitch VQ !,0.0
2026-01-09,1,C02B4U0M71N,U09U2DZRCU9,U09U2DZRCU9,ao-the-ridge,3,1stf,Stitch,Vixen,1.0,Stitch VQ !,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U018098KAAC,ao-black-diamond,4,1stf,Sparkler,Cupid,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U02H51CJS30,ao-black-diamond,4,1stf,Pull-up,Comet,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U02KN9HUSE6,ao-black-diamond,4,1stf,Soft Hands,Cupid,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U03765UPB8C,ao-black-diamond,4,1stf,Chum Bucket,Donner,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U03TX17L7AQ,ao-black-diamond,4,1stf,Foreclosure,Rudolph,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U040R8S1N6P,ao-black-diamond,4,1stf,Dilbert,Prancer,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U051330RY2J,ao-black-diamond,4,1stf,Depends (3rdF Q),Prancer,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U05LL7ESE79,ao-black-diamond,4,1stf,Cutler,Dancer,0.0,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U0654SUAQRL,ao-black-diamond,4,1stf,Huggies,Unknown Team,<NA>,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U0672VB7Q3C,ao-black-diamond,4,1stf,Hot Tent,Unknown Team,<NA>,Hard shit sparkler,0.0
2026-01-06,1,C02DNLUQN9Y,U018098KAAC,U073J179LHM,ao-black-diamond,4,1stf,Sizzler,Cupid,0.0,Hard shit sparkler,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U018098KAAC,ao-black-diamond,4,1stf,Sparkler,Cupid,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U02H51CJS30,ao-black-diamond,4,1stf,Pull-up,Comet,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U03TX17L7AQ,ao-black-diamond,4,1stf,Foreclosure,Rudolph,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U048GCZ7GBY,ao-black-diamond,4,1stf,Broomstick,Vixen,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U06K8PKQGA1,ao-black-diamond,4,1stf,Duck Hunt,Cupid,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U070NTWF7G8,ao-black-diamond,4,1stf,Foghorn,Dancer,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-15,2,C02DNLUQN9Y,U02H51CJS30,U073J179LHM,ao-black-diamond,4,1stf,Sizzler,Cupid,0.0,Pull Up’s 4 Corner Beatdown,0.0
2026-01-08,1,C02DNLUQN9Y,U03TX17L7AQ,U018098KAAC,ao-black-diamond,4,1stf,Sparkler,Cupid,0.0,Running With Bricks,0.0
2026-01-29,4,C02DNLUQN9Y,U03TX17L7AQ,U018098KAAC,ao-black-diamond,4,1stf,Sparkler,Cupid,0.0,BD Fit Check,0.0
2026-02-10,6,C02DNLUQN9Y,U03TX17L7AQ,U02KN9HUSE6,ao-black-diamond,4,1stf,Soft Hands,Cupid,0.0,Foreclosure on the move at the olympiad,0.0
2026-01-08,1,C02DNLUQN9Y,U03TX17L7AQ,U03TX17L7AQ,ao-black-diamond,4,1stf,Foreclosure,Rudolph,0.0,Running With Bricks,0.0
2026-01-29,4,C02DNLUQN9Y,U03TX17L7AQ,U03TX17L7AQ,ao-black-diamond,4,1stf,Foreclosure,Rudolph,0.0,BD Fit Check,0.0
2026-02-10,6,C02DNLUQN9Y,U03TX17L7AQ,U03TX17L7AQ,ao-black-diamond,4,1stf,Foreclosure,Rudolph,0.0,Foreclosure on the move at the olympiad,0.0
2026-01-08,1,C02DNLUQN9Y,U03TX17L7AQ,U048GCZ7GBY,ao-black-diamond,4,1stf,Broomstick,Vixen,0.0,Running With Bricks,0.0
2026-01-08,1,C02DNLUQN9Y,U03TX17L7AQ,U05LL7ESE79,ao-black-diamond,4,1stf,Cutler,Dancer,0.0,Running With Bricks,0.0
2026-01-08,1,C02DNLUQN9Y,U03TX17L7AQ,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Running With Bricks,0.0
2026-01-29,4,C02DNLUQN9Y,U03TX17L7AQ,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,BD Fit Check,0.0
2026-02-10,6,C02DNLUQN9Y,U03TX17L7AQ,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Foreclosure on the move at the olympiad,0.0
2026-01-29,4,C02DNLUQN9Y,U03TX17L7AQ,U06A1RN2DQF,ao-black-diamond,4,1stf,Hank Hill,Prancer,0.0,BD Fit Check,0.0
2026-01-08,1,C02DNLUQN9Y,U03TX17L7AQ,U06K8PKQGA1,ao-black-diamond,4,1stf,Duck Hunt,Cupid,0.0,Running With Bricks,0.0
2026-02-10,6,C02DNLUQN9Y,U03TX17L7AQ,U073J179LHM,ao-black-diamond,4,1stf,Sizzler,Cupid,0.0,Foreclosure on the move at the olympiad,0.0
2026-02-10,6,C02DNLUQN9Y,U03TX17L7AQ,U098XEDSKJN,ao-black-diamond,4,1stf,Liberty Biberty,Prancer,0.0,Foreclosure on the move at the olympiad,0.0
2026-02-05,5,C02DNLUQN9Y,U048CPRR342,U048CPRR342,ao-black-diamond,4,1stf,Hot for Teacher,Unknown Team,<NA>,Hot For Teacher Farmer Carry Extravaganza,0.0
2026-02-05,5,C02DNLUQN9Y,U048CPRR342,U048GCZ7GBY,ao-black-diamond,4,1stf,Broomstick,Vixen,0.0,Hot For Teacher Farmer Carry Extravaganza,0.0
2026-02-05,5,C02DNLUQN9Y,U048CPRR342,U05LL7ESE79,ao-black-diamond,4,1stf,Cutler,Dancer,0.0,Hot For Teacher Farmer Carry Extravaganza,0.0
2026-02-05,5,C02DNLUQN9Y,U048CPRR342,U05QJRZNQHH,ao-black-diamond,4,1stf,Corner Kick,Donner,0.0,Hot For Teacher Farmer Carry Extravaganza,0.0
2026-02-05,5,C02DNLUQN9Y,U048CPRR342,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Hot For Teacher Farmer Carry Extravaganza,0.0
2026-02-05,5,C02DNLUQN9Y,U048CPRR342,U073J179LHM,ao-black-diamond,4,1stf,Sizzler,Cupid,0.0,Hot For Teacher Farmer Carry Extravaganza,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U018098KAAC,ao-black-diamond,4,1stf,Sparkler,Cupid,0.0,Leg Day by Mr Kotter,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U02H51CJS30,ao-black-diamond,4,1stf,Pull-up,Comet,0.0,Leg Day by Mr Kotter,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U03TX17L7AQ,ao-black-diamond,4,1stf,Foreclosure,Rudolph,0.0,Leg Day by Mr Kotter,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U048GCZ7GBY,ao-black-diamond,4,1stf,Broomstick,Vixen,0.0,Leg Day by Mr Kotter,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U05LL7ESE79,ao-black-diamond,4,1stf,Cutler,Dancer,0.0,Leg Day by Mr Kotter,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U05QJRZNQHH,ao-black-diamond,4,1stf,Corner Kick,Donner,0.0,Leg Day by Mr Kotter,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Leg Day by Mr Kotter,0.0
2026-01-22,3,C02DNLUQN9Y,U05ULCL3806,U070NTWF7G8,ao-black-diamond,4,1stf,Foghorn,Dancer,0.0,Leg Day by Mr Kotter,0.0
2026-01-01,0,C02DNLUQN9Y,U070NTWF7G8,U018098KAAC,ao-black-diamond,4,1stf,Sparkler,Cupid,0.0,Foghorn Brings In 2026,0.0
2026-01-01,0,C02DNLUQN9Y,U070NTWF7G8,U048GCZ7GBY,ao-black-diamond,4,1stf,Broomstick,Vixen,0.0,Foghorn Brings In 2026,0.0
2026-01-01,0,C02DNLUQN9Y,U070NTWF7G8,U06K8PKQGA1,ao-black-diamond,4,1stf,Duck Hunt,Cupid,0.0,Foghorn Brings In 2026,0.0
2026-01-01,0,C02DNLUQN9Y,U070NTWF7G8,U070NTWF7G8,ao-black-diamond,4,1stf,Foghorn,Dancer,0.0,Foghorn Brings In 2026,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U016V6KHM36,ao-black-diamond,4,1stf,Dilly Dilly,Vixen,0.0,Spit valve run club,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U02A96W697X,ao-black-diamond,4,1stf,Dauber,Comet,0.0,Spit valve run club,0.0
2026-01-27,4,C02DNLUQN9Y,U071GSVM24B,U02A96W697X,ao-black-diamond,4,1stf,Dauber,Comet,0.0,Spit valve run club,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U03765UPB8C,ao-black-diamond,4,1stf,Chum Bucket,Donner,0.0,Spit valve run club,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Spit valve run club,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U06H3QB4KMY,ao-black-diamond,4,1stf,Mahomes,Comet,0.0,Spit valve run club,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U071GSVM24B,ao-black-diamond,4,1stf,Spit Valve,Prancer,0.0,Spit valve run club,0.0
2026-01-27,4,C02DNLUQN9Y,U071GSVM24B,U071GSVM24B,ao-black-diamond,4,1stf,Spit Valve,Prancer,0.0,Spit valve run club,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U073J179LHM,ao-black-diamond,4,1stf,Sizzler,Cupid,0.0,Spit valve run club,0.0
2026-01-27,4,C02DNLUQN9Y,U071GSVM24B,U073J179LHM,ao-black-diamond,4,1stf,Sizzler,Cupid,0.0,Spit valve run club,0.0
2026-01-27,4,C02DNLUQN9Y,U071GSVM24B,U07RD0ACG80,ao-black-diamond,4,1stf,Nemo,Prancer,0.0,Spit valve run club,0.0
2026-01-20,3,C02DNLUQN9Y,U071GSVM24B,U080FGLKUH5,ao-black-diamond,4,1stf,Hodl,Dancer,0.0,Spit valve run club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U02H51CJS30,ao-black-diamond,4,1stf,Pull-up,Comet,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U03765UPB8C,ao-black-diamond,4,1stf,Chum Bucket,Donner,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U04RBT6T8RJ,ao-black-diamond,4,1stf,Old Maid,Dasher,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U05LL7ESE79,ao-black-diamond,4,1stf,Cutler,Dancer,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U06A1RN2DQF,ao-black-diamond,4,1stf,Hank Hill,Prancer,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U073J179LHM,ao-black-diamond,4,1stf,Sizzler,Cupid,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U075J9NN91N,ao-black-diamond,4,1stf,Pop-Tart,Dancer,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U07GJC6UG1Z,ao-black-diamond,4,1stf,Celler Dweller,Donner,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U08EEQUUKSN,ao-black-diamond,4,1stf,Elsa,NONE,0.0,Poptart lift club,0.0
2026-01-13,2,C02DNLUQN9Y,U075J9NN91N,U0995LDSXNC,ao-black-diamond,4,1stf,Party in a bottle,Dancer,0.0,Poptart lift club,0.0
2026-02-03,5,C02DNLUQN9Y,U08EEQUUKSN,U02H51CJS30,ao-black-diamond,4,1stf,Pull-up,Comet,0.0,Elsa VQ,0.0
2026-02-03,5,C02DNLUQN9Y,U08EEQUUKSN,U03EPDEKY4U,ao-black-diamond,4,1stf,Schlitz,Blitzen,0.0,Elsa VQ,0.0
2026-02-03,5,C02DNLUQN9Y,U08EEQUUKSN,U047GFQH4HL,ao-black-diamond,4,1stf,Bronco,Unknown Team,<NA>,Elsa VQ,0.0
2026-02-03,5,C02DNLUQN9Y,U08EEQUUKSN,U04RBT6T8RJ,ao-black-diamond,4,1stf,Old Maid,Dasher,0.0,Elsa VQ,0.0
2026-02-03,5,C02DNLUQN9Y,U08EEQUUKSN,U05ULCL3806,ao-black-diamond,4,1stf,Mr. Kotter,Donner,0.0,Elsa VQ,0.0
2026-02-03,5,C02DNLUQN9Y,U08EEQUUKSN,U06A1RN2DQF,ao-black-diamond,4,1stf,Hank Hill,Prancer,0.0,Elsa VQ,0.0
